148	0	195	1	229
149	0	194	1	230
150	0	193	1	231
151	0	192	1	232
152	0	191	1	233
153	0	191	1	233
154	0	190	1	234
155	0	189	1	235
156	0	189	1	235
157	0	188	1	236
158	0	188	1	236
159	0	187	1	235
160	0	187	1	227
161	0	186	1	220
162	0	186	1	214
163	0	186	1	207
164	0	185	1	202
165	0	185	1	196
166	0	185	1	191
167	0	184	1	187
168	0	184	2	182
169	0	184	6	177
170	0	183	10	174
171	0	183	13	169
172	0	183	17	165
173	0	183	20	161
174	0	183	23	158
175	0	182	26	155
176	0	182	29	152
177	0	182	32	148
178	0	182	35	145
179	0	182	37	142
180	0	182	40	139
181	0	181	42	138
182	0	181	44	135
183	2	181	45	132
184	5	181	44	130
185	8	181	43	128
186	11	181	42	125
187	13	181	42	123
188	16	180	41	122
189	18	180	40	120
190	21	180	39	118
191	23	180	39	116
192	26	180	37	114
193	28	180	37	112
194	30	180	37	110
195	32	180	36	108
196	34	180	35	107
197	36	180	35	105
198	38	179	34	105
199	40	179	34	103
200	42	179	33	102
201	43	179	33	100
202	45	179	32	99
203	47	179	31	97
204	48	179	32	96
205	50	179	31	95
206	51	179	31	93
207	53	179	30	92
208	54	179	30	91
209	56	179	29	90
210	0	212	1	212
211	0	208	1	216
212	0	206	1	218
213	0	203	1	221
214	0	201	1	223
215	0	199	1	225
216	0	198	1	226
217	0	196	1	228
218	0	195	1	229
219	0	194	1	230
220	0	193	1	231
221	0	192	1	232
222	0	191	1	233
223	0	190	1	234
224	0	190	1	234
225	0	189	1	235
226	0	188	1	236
227	0	188	1	236
228	0	187	1	237
229	0	187	1	233
230	0	187	1	225
231	0	186	1	219
232	0	186	1	212
233	0	185	1	207
234	0	185	1	201
235	0	185	1	195
236	0	184	4	190
237	0	184	8	185
238	0	184	12	180
239	0	184	16	176
240	0	183	20	172
241	0	183	23	168
242	0	183	26	164
243	0	183	29	160
244	0	182	32	158
245	0	182	35	154
246	0	182	38	151
247	0	182	41	148
248	0	182	43	145
249	0	182	45	142
250	1	181	47	140
251	4	181	46	137
252	7	181	45	134
253	10	181	44	132
254	13	181	43	129
255	16	181	42	127
256	18	181	42	125
257	21	180	41	123
258	23	180	40	121
259	26	180	39	119
260	28	180	39	117
261	30	180	38	115
262	32	180	38	113
263	34	180	37	112
264	37	180	36	110
265	38	180	36	108
266	40	180	36	106
267	42	179	35	106
268	44	179	34	104
269	46	179	33	103
270	48	179	33	101
271	49	179	33	100
272	51	179	32	98
273	52	179	32	97
274	54	179	31	96
275	55	179	31	94
276	57	179	30	93
277	58	179	30	92
278	60	179	29	91
279	61	179	29	89
280	0	211	1	213
281	0	208	1	216
282	0	205	1	219
283	0	202	1	222
284	0	200	1	224
285	0	199	1	225
286	0	197	1	227
287	0	196	1	228
288	0	195	1	229
289	0	194	1	230
290	0	193	1	231
291	0	192	1	232
292	0	191	1	233
293	0	190	1	234
294	0	189	1	235
295	0	189	1	235
296	0	188	1	236
297	0	188	1	236
298	0	187	1	237
299	0	187	1	231
300	0	186	1	224
301	0	186	1	217
302	0	186	1	210
303	0	185	3	205
304	0	185	7	199
305	0	185	11	193
306	0	184	15	189
307	0	184	19	184
308	0	184	23	179
309	0	183	26	176
310	0	183	30	171
311	0	183	33	167
312	0	183	36	163
313	0	183	39	159
314	0	182	41	157
315	0	182	44	153
316	0	182	47	150
317	0	182	49	147
318	3	182	48	144
319	6	182	48	141
320	9	181	47	139
321	12	181	46	136
322	15	181	45	134
323	18	181	44	131
324	21	181	43	129
325	23	181	42	126
326	26	181	41	124
327	28	180	41	123
328	31	180	39	121
329	33	180	39	119
330	35	180	38	117
331	37	180	38	115
332	39	180	37	113
333	41	180	37	111
334	43	180	36	109
335	45	180	35	108
336	47	180	35	106
337	48	179	35	105
338	50	179	34	104
339	52	179	33	102
340	53	179	33	101
341	55	179	32	99
342	57	179	31	98
343	58	179	31	97
344	59	179	31	95
345	61	179	30	94
346	62	179	30	93
347	64	179	29	92
348	65	179	29	90
349	66	179	29	89
350	0	210	1	214
351	0	207	1	217
352	0	204	1	220
353	0	202	1	222
354	0	200	1	224
355	0	198	1	226
356	0	197	1	227
357	0	195	1	229
358	0	194	1	230
359	0	193	1	231
360	0	192	1	232
361	0	191	1	233
362	0	191	1	233
363	0	190	1	234
364	0	189	1	235
365	0	189	1	235
366	0	188	1	236
367	0	188	1	236
368	0	187	1	237
369	0	187	1	229
370	0	186	1	222
371	0	186	6	215
372	0	185	10	210
373	0	185	15	204
374	0	185	19	198
375	0	184	23	193
376	0	184	27	188
377	0	184	30	183
378	0	184	33	178
379	0	183	37	175
380	0	183	40	170
381	0	183	43	166
382	0	183	45	162
383	0	183	48	159
384	0	182	50	156
385	1	182	52	153
386	5	182	50	149
387	8	182	49	146
388	12	182	48	143
389	15	181	47	141
390	18	181	46	138
391	20	181	46	136
392	23	181	44	133
393	26	181	43	130
394	28	181	43	128
395	31	181	42	126
396	33	180	41	124
397	36	180	40	122
398	38	180	39	120
399	40	180	39	118
400	42	180	38	116
401	44	180	37	114
402	46	180	37	112
403	48	180	36	111
404	50	180	35	109
405	51	180	35	107
406	53	179	34	107
407	55	179	34	105
408	56	179	34	103
409	58	179	33	102
410	59	179	33	100
411	61	179	32	99
412	62	179	32	98
413	64	179	31	96
414	65	179	31	95
415	66	179	31	94
416	68	179	29	92
417	69	179	29	91
418	70	179	29	90
419	71	179	29	89
420	0	209	1	215
421	0	206	1	218
422	0	203	1	221
423	0	201	1	223
424	0	199	1	225
425	0	198	1	226
426	0	196	1	228
427	0	195	1	229
428	0	194	1	230
429	0	193	1	231
430	0	192	1	232
431	0	191	1	233
432	0	190	1	234
433	0	190	1	234
434	0	189	1	235
435	0	188	1	236
436	0	188	1	236
437	0	187	1	237
438	0	187	4	235
439	0	186	9	228
440	0	186	14	220
441	0	186	18	214
442	0	185	23	208
443	0	185	27	202
444	0	185	30	196
445	0	184	34	192
446	0	184	37	187
447	0	184	41	182
448	0	184	44	177
449	0	183	47	174
450	0	183	49	169
451	0	183	52	165
452	0	183	55	161
453	4	182	53	159
454	7	182	52	155
455	11	182	51	152
456	14	182	50	148
457	17	182	49	145
458	20	182	48	142
459	23	181	47	140
460	26	181	45	138
461	29	181	44	135
462	31	181	44	132
463	34	181	43	130
464	36	181	42	127
465	38	181	42	125
466	41	180	40	124
467	43	180	40	122
468	45	180	39	120
469	47	180	38	118
470	49	180	38	116
471	51	180	37	114
472	52	180	37	112
473	54	180	36	110
474	56	180	35	108
475	58	180	34	107
476	59	179	34	106
477	61	179	33	105
478	62	179	33	103
479	64	179	32	102
480	65	179	32	100
481	67	179	31	99
482	68	179	31	97
483	69	179	31	96
484	70	179	31	95
485	72	179	30	93
486	73	179	30	92
487	74	179	29	91
488	75	179	29	90
489	76	179	29	89
490	0	208	1	216
491	0	205	1	219
492	0	203	1	221
493	0	201	1	223
494	0	199	1	225
495	0	197	1	227
496	0	196	1	228
497	0	195	1	229
498	0	194	1	230
499	0	193	1	231
500	0	192	1	232
501	0	191	1	233
502	0	190	1	234
503	0	189	1	235
504	0	189	1	235
505	0	188	2	236
506	0	188	8	236
507	0	187	13	237
508	0	187	18	233
509	0	186	22	226
510	0	186	27	219
511	0	186	31	212
512	0	185	35	207
513	0	185	38	201
514	0	185	42	195
515	0	184	45	190
516	0	184	48	185
517	0	184	51	180
518	0	183	54	177
519	0	183	57	172
520	2	183	57	168
521	6	183	56	164
522	10	183	54	160
523	14	182	52	158
524	17	182	51	154
525	20	182	50	151
526	23	182	49	148
527	26	182	48	145
528	29	181	47	143
529	32	181	46	140
530	34	181	45	137
531	37	181	44	134
532	39	181	43	132
533	41	181	43	129
534	44	181	41	127
535	46	180	41	126
536	48	180	40	123
537	50	180	39	121
538	52	180	39	119
539	54	180	38	117
540	56	180	37	115
541	57	180	37	113
542	59	180	36	111
543	61	180	35	110
544	62	180	35	108
545	64	179	34	107
546	65	179	34	106
547	67	179	33	104
548	68	179	33	103
549	70	179	32	101
550	71	179	32	100
551	72	179	32	98
552	74	179	31	97
553	75	179	30	96
554	76	179	30	94
555	77	179	30	93
556	78	179	30	92
557	79	179	29	91
558	80	179	29	89
559	82	178	28	89
560	0	207	1	217
561	0	204	1	220
562	0	202	1	222
563	0	200	1	224
564	0	198	1	226
565	0	197	1	227
566	0	195	1	229
567	0	194	1	230
568	0	193	1	231
569	0	192	1	232
570	0	191	1	233
571	0	191	1	233
572	0	190	1	234
573	0	189	6	235
574	0	189	12	235
575	0	188	17	236
576	0	188	22	236
577	0	187	27	237
578	0	187	31	231
579	0	186	36	224
580	0	186	40	217
581	0	185	43	211
582	0	185	47	205
583	0	185	50	199
584	0	184	53	194
585	0	184	56	189
586	0	184	59	184
587	1	184	60	179
588	5	183	59	176
589	9	183	57	171
590	13	183	56	167
591	16	183	55	163
592	20	182	53	160
593	23	182	52	157
594	26	182	51	153
595	29	182	50	150
596	32	182	49	147
597	35	182	47	144
598	37	181	47	142
599	40	181	45	139
600	42	181	45	136
601	45	181	43	134
602	47	181	43	131
603	49	181	42	129
604	51	181	41	126
605	53	180	41	125
606	55	180	40	123
607	57	180	39	121
608	59	180	38	119
609	61	180	37	117
610	62	180	37	115
611	64	180	36	113
612	66	180	35	111
613	67	180	35	109
614	69	180	34	108
615	70	179	34	107
616	72	179	33	105
617	73	179	33	104
618	74	179	33	102
619	76	179	32	101
620	77	179	31	99
621	78	179	31	98
622	79	179	31	97
623	80	179	31	95
624	81	179	30	94
625	83	179	29	93
626	84	179	29	91
627	85	179	28	90
628	86	179	28	89
629	87	178	28	89
630	0	206	1	218
631	0	204	1	220
632	0	201	1	223
633	0	199	1	225
634	0	198	1	226
635	0	196	1	228
636	0	195	1	229
637	0	194	1	230
638	0	193	1	231
639	0	192	1	232
640	0	191	4	233
641	0	190	10	234
642	0	190	16	234
643	0	189	22	235
644	0	188	27	236
645	0	188	32	236
646	0	187	37	237
647	0	187	41	237
648	0	186	45	230
649	0	186	49	222
650	0	186	52	215
651	0	185	55	210
652	0	185	58	204
653	0	185	61	198
654	0	184	64	193
655	4	184	63	188
656	8	184	61	183
657	12	183	60	179
658	16	183	58	175
659	20	183	56	170
660	23	183	55	166
661	26	183	54	162
662	30	182	52	160
663	33	182	51	156
664	36	182	50	152
665	38	182	49	149
666	41	182	48	146
667	44	181	46	144
668	46	181	46	141
669	48	181	45	138
670	51	181	44	136
671	53	181	43	133
672	55	181	42	130
673	57	181	41	128
674	59	180	41	127
675	61	180	40	124
676	62	180	40	122
677	64	180	39	120
678	66	180	38	118
679	68	180	37	116
680	69	180	37	114
681	71	180	36	112
682	72	180	36	111
683	74	180	34	109
684	75	179	34	108
685	76	179	34	107
686	78	179	33	105
687	79	179	33	103
688	80	179	33	102
689	81	179	32	100
690	82	179	32	99
691	84	179	31	98
692	85	179	30	96
693	86	179	30	95
694	87	179	30	94
695	88	179	29	92
696	89	179	29	91
697	90	179	28	90
698	91	178	28	90
699	92	178	28	89
700	0	205	1	219
701	0	203	1	221
702	0	201	1	223
703	0	199	1	225
704	0	197	1	227
705	0	196	1	228
706	0	195	1	229
707	0	194	1	230
708	0	193	8	231
709	0	192	15	232
710	0	191	22	233
711	0	190	28	234
712	0	189	33	235
713	0	189	38	235
714	0	188	42	236
715	0	188	47	236
716	0	187	51	237
717	0	187	55	235
718	0	186	58	228
719	0	186	61	220
720	0	185	64	215
721	0	185	67	208
722	2	185	68	202
723	7	184	66	197
724	11	184	64	192
725	15	184	62	187
726	19	184	61	182
727	23	183	59	178
728	27	183	57	173
729	30	183	56	169
730	33	183	55	165
731	36	182	53	162
732	39	182	52	159
733	42	182	51	155
734	45	182	49	152
735	47	182	49	148
736	50	182	47	145
737	52	181	46	143
738	54	181	46	140
739	57	181	44	138
740	59	181	43	135
741	61	181	42	132
742	63	181	41	130
743	64	181	42	127
744	66	180	41	126
745	68	180	40	124
746	70	180	39	122
747	71	180	38	120
748	73	180	37	118
749	74	180	37	116
750	76	180	36	114
751	77	180	36	112
752	79	180	35	110
753	80	180	35	108
754	81	179	34	108
755	82	179	34	106
756	84	179	33	105
757	85	179	32	103
758	86	179	32	101
759	87	179	32	100
760	88	179	31	99
761	89	179	31	97
762	90	179	31	96
763	91	179	30	95
764	92	179	30	93
765	93	179	29	92
766	94	179	29	91
767	95	178	28	91
768	96	178	28	90
769	97	178	27	88
770	0	205	1	219
771	0	202	1	222
772	0	200	1	224
773	0	198	1	226
774	0	197	1	227
775	0	196	6	228
776	0	194	14	230
777	0	193	21	231
778	0	192	28	232
779	0	191	34	233
780	0	191	39	233
781	0	190	44	234
782	0	189	49	235
783	0	189	53	235
784	0	188	57	236
785	0	187	61	237
786	0	187	65	237
787	0	187	68	233
788	0	186	71	226
789	0	186	74	219
790	5	185	72	213
791	10	185	69	207
792	15	185	67	201
793	19	184	65	196
794	23	184	63	190
795	27	184	61	185
796	30	184	60	180
797	34	183	58	177
798	37	183	57	172
799	40	183	55	168
800	43	183	54	164
801	46	182	52	161
802	49	182	51	158
803	51	182	50	154
804	54	182	49	151
805	56	182	48	148
806	58	181	47	145
807	61	181	45	142
808	63	181	44	140
809	65	181	44	137
810	67	181	43	134
811	68	181	43	132
812	70	181	42	129
813	72	180	41	128
814	74	180	40	126
815	75	180	39	123
816	77	180	38	121
817	78	180	38	119
818	80	180	37	117
819	81	180	37	115
820	82	180	36	113
821	84	180	35	111
822	85	180	35	110
823	86	179	35	109
824	87	179	34	107
825	89	179	33	106
826	90	179	32	104
827	91	179	32	103
828	92	179	32	101
829	93	179	31	100
830	94	179	31	98
831	95	179	30	97
832	96	179	30	96
833	97	179	29	94
834	98	179	29	93
835	98	179	29	92
836	99	179	29	91
837	100	178	28	90
838	101	178	28	89
839	102	178	27	88
840	0	204	1	220
841	0	202	1	222
842	0	200	3	224
843	0	198	12	226
844	0	196	21	228
845	0	195	28	229
846	0	194	35	230
847	0	193	41	231
848	0	192	47	232
849	0	191	52	233
850	0	190	57	234
851	0	190	61	234
852	0	189	65	235
853	0	188	69	236
854	0	188	72	236
855	0	187	75	237
856	0	187	78	237
857	4	186	77	232
858	9	186	75	224
859	14	186	72	217
860	19	185	70	211
861	23	185	68	205
862	27	185	66	199
863	31	184	64	194
864	35	184	62	189
865	38	184	60	184
866	41	183	59	180
867	45	183	57	176
868	48	183	55	171
869	50	183	55	167
870	53	182	53	164
871	56	182	51	160
872	58	182	51	157
873	61	182	49	153
874	63	182	48	150
875	65	182	47	147
876	67	181	46	145
877	69	181	45	142
878	71	181	44	139
879	73	181	43	136
880	74	181	43	134
881	76	181	42	131
882	78	181	41	129
883	79	180	41	127
884	81	180	39	125
885	82	180	39	123
886	84	180	38	121
887	85	180	38	119
888	86	180	37	117
889	88	180	36	115
890	89	180	36	113
891	90	180	35	111
892	91	180	35	109
893	92	179	34	109
894	94	179	33	107
895	95	179	33	105
896	96	179	32	104
897	97	179	32	102
898	98	179	31	101
899	99	179	31	99
900	99	179	31	98
901	100	179	31	97
902	101	179	30	95
903	102	179	30	94
904	103	179	29	93
905	104	179	28	91
906	104	178	29	91
907	105	178	28	90
908	106	178	28	89
909	107	178	27	88
910	0	203	10	221
911	0	201	20	223
912	0	199	29	225
913	0	197	37	227
914	0	196	44	228
915	0	195	50	229
916	0	194	56	230
917	0	193	61	231
918	0	192	65	232
919	0	191	70	233
920	0	190	74	234
921	0	189	77	235
922	0	189	81	235
923	0	188	84	236
924	1	188	86	236
925	7	187	82	237
926	13	187	79	237
927	18	186	76	230
928	23	186	73	222
929	27	185	71	216
930	32	185	68	210
931	36	185	66	204
932	39	184	65	199
933	43	184	63	193
934	46	184	61	188
935	49	184	60	183
936	52	183	58	179
937	55	183	56	175
938	58	183	55	170
939	60	183	54	166
940	63	182	52	163
941	65	182	51	159
942	67	182	50	156
943	70	182	48	152
944	72	182	47	149
945	74	181	46	147
946	75	181	46	144
947	77	181	45	141
948	79	181	44	138
949	81	181	43	136
950	82	181	42	133
951	84	181	41	130
952	85	180	41	129
953	87	180	40	127
954	88	180	39	124
955	89	180	39	122
956	91	180	38	120
957	92	180	37	118
958	93	180	37	116
959	94	180	36	114
960	95	180	36	112
961	97	180	34	111
962	98	179	34	110
963	99	179	33	108
964	100	179	33	106
965	101	179	32	105
966	102	179	32	103
967	102	179	32	102
968	103	179	32	100
969	104	179	31	99
970	105	179	31	98
971	106	179	30	96
972	107	179	29	95
973	107	179	30	94
974	108	179	29	92
975	109	179	28	91
976	110	178	28	91
977	110	178	28	90
978	111	178	27	89
979	112	178	27	88
980	0	202	39	222
981	0	200	47	224
982	0	199	54	225
983	0	197	60	227
984	0	196	66	228
985	0	194	71	230
986	0	193	76	231
987	0	192	80	232
988	0	191	84	233
989	0	191	87	233
990	0	190	90	234
991	0	189	93	235
992	6	189	90	235
993	12	188	87	236
994	17	187	84	237
995	23	187	80	237
996	28	186	77	236
997	32	186	75	228
998	37	186	72	220
999	41	185	69	215
1000	44	185	68	208
1001	48	185	66	202
1002	51	184	64	197
1003	55	184	61	192
1004	58	184	60	187
1005	60	183	59	183
1006	63	183	57	178
1007	66	183	55	173
1008	68	183	54	169
1009	70	183	53	165
1010	73	182	51	162
1011	75	182	50	159
1012	77	182	49	155
1013	79	182	48	152
1014	80	182	48	148
1015	82	181	46	146
1016	84	181	45	143
1017	86	181	44	140
1018	87	181	43	138
1019	89	181	42	135
1020	90	181	42	132
1021	91	181	41	130
1022	93	180	40	128
1023	94	180	39	126
1024	95	180	39	124
1025	97	180	38	122
1026	98	180	37	120
1027	99	180	37	118
1028	100	180	36	116
1029	101	180	36	114
1030	102	180	35	112
1031	103	179	34	111
1032	104	179	34	109
1033	105	179	33	108
1034	106	179	33	106
1035	107	179	32	104
1036	107	179	32	103
1037	108	179	32	101
1038	109	179	31	100
1039	110	179	30	99
1040	111	179	30	97
1041	111	179	30	96
1042	112	179	29	95
1043	113	179	29	93
1044	113	179	29	92
1045	114	178	28	92
1046	115	178	28	91
1047	115	178	28	89
1048	116	178	27	88
1049	117	178	27	87
1050	0	202	67	222
1051	0	200	73	224
1052	0	198	79	226
1053	0	196	84	228
1054	0	195	88	229
1055	0	194	92	230
1056	0	193	95	231
1057	0	192	99	232
1058	0	191	102	233
1059	3	190	101	234
1060	10	190	97	234
1061	17	189	92	235
1062	23	188	88	236
1063	28	188	85	236
1064	33	187	82	237
1065	38	187	79	237
1066	42	186	76	234
1067	46	186	74	226
1068	50	185	71	220
1069	54	185	68	213
1070	57	185	67	207
1071	60	184	65	202
1072	63	184	63	196
1073	66	184	61	190
1074	69	184	59	185
1075	71	183	58	181
1076	74	183	56	177
1077	76	183	55	172
1078	78	183	53	168
1079	80	182	52	165
1080	82	182	51	161
1081	84	182	50	158
1082	86	182	48	154
1083	88	182	47	151
1084	89	182	47	148
1085	91	181	45	145
1086	92	181	45	142
1087	94	181	43	140
1088	95	181	43	137
1089	96	181	42	134
1090	98	181	41	132
1091	99	180	40	130
1092	100	180	40	128
1093	101	180	39	125
1094	102	180	39	123
1095	104	180	37	121
1096	105	180	37	119
1097	106	180	36	117
1098	107	180	35	115
1099	107	180	36	113
1100	108	180	35	111
1101	109	179	34	111
1102	110	179	34	109
1103	111	179	33	107
1104	112	179	32	106
1105	113	179	32	104
1106	113	179	32	103
1107	114	179	31	101
1108	115	179	31	100
1109	115	179	31	98
1110	116	179	30	97
1111	117	179	29	95
1112	117	179	30	94
1113	118	179	29	93
1114	119	178	28	93
1115	119	178	28	92
1116	120	178	28	90
1117	120	178	28	89
1118	121	178	27	88
1119	121	178	27	87
1120	0	201	94	223
1121	0	199	99	225
1122	0	197	103	227
1123	0	196	106	228
1124	0	195	109	229
1125	0	194	112	230
1126	0	193	115	231
1127	8	192	109	232
1128	16	191	103	233
1129	22	190	99	234
1130	29	189	94	235
1131	34	189	90	235
1132	39	188	87	236
1133	44	188	83	236
1134	49	187	80	237
1135	53	187	77	237
1136	57	186	74	232
1137	60	186	72	224
1138	63	185	70	218
1139	67	185	67	211
1140	70	185	65	205
1141	72	184	64	200
1142	75	184	62	194
1143	77	184	60	189
1144	80	183	58	185
1145	82	183	57	180
1146	84	183	55	176
1147	86	183	54	171
1148	88	183	53	167
1149	90	182	51	164
1150	92	182	50	160
1151	93	182	49	157
1152	95	182	48	153
1153	96	182	47	150
1154	98	181	46	148
1155	99	181	45	145
1156	101	181	44	142
1157	102	181	43	139
1158	103	181	42	136
1159	104	181	42	134
1160	105	181	41	131
1161	106	180	40	130
1162	107	180	40	127
1163	109	180	38	125
1164	109	180	38	123
1165	110	180	38	121
1166	111	180	37	119
1167	112	180	36	117
1168	113	180	36	115
1169	114	180	35	113
1170	115	179	34	112
1171	116	179	33	110
1172	116	179	34	108
1173	117	179	33	107
1174	118	179	32	105
1175	118	179	32	104
1176	119	179	32	102
1177	120	179	31	101
1178	120	179	31	99
1179	121	179	30	98
1180	122	179	29	96
1181	122	179	30	95
1182	123	179	29	94
1183	123	179	29	93
1184	124	178	28	92
1185	124	178	28	91
1186	125	178	27	90
1187	125	178	28	89
1188	126	178	27	88
1189	126	178	27	87
1190	0	200	121	224
1191	0	199	123	225
1192	0	197	126	227
1193	0	196	128	228
1194	6	194	124	230
1195	15	193	117	231
1196	22	192	111	232
1197	29	191	106	233
1198	36	191	100	233
1199	41	190	96	234
1200	47	189	91	235
1201	51	188	88	236
1202	56	188	84	236
1203	60	187	81	237
1204	64	187	78	237
1205	67	186	76	238
1206	71	186	73	230
1207	74	186	70	222
1208	77	185	68	216
1209	79	185	67	210
1210	82	185	64	204
1211	84	184	63	199
1212	87	184	60	193
1213	89	184	59	188
1214	91	183	57	184
1215	93	183	56	179
1216	94	183	55	175
1217	96	183	53	170
1218	98	182	52	167
1219	99	182	51	163
1220	101	182	49	159
1221	102	182	49	156
1222	104	182	47	152
1223	105	182	46	149
1224	106	181	46	147
1225	108	181	44	144
1226	109	181	43	141
1227	110	181	42	138
1228	111	181	42	135
1229	112	181	41	133
1230	113	180	40	131
1231	114	180	39	129
1232	115	180	39	127
1233	116	180	38	124
1234	116	180	38	122
1235	117	180	37	120
1236	118	180	36	118
1237	119	180	36	116
1238	120	180	35	114
1239	120	180	35	112
1240	121	179	34	111
1241	122	179	33	110
1242	122	179	33	108
1243	123	179	33	106
1244	124	179	32	105
1245	124	179	32	103
1246	125	179	31	102
1247	125	179	31	100
1248	126	179	30	99
1249	126	179	30	97
1250	127	179	30	96
1251	128	179	29	95
1252	128	179	29	94
1253	128	178	29	93
1254	129	178	28	92
1255	129	178	28	91
1256	130	178	27	90
1257	130	178	27	89
1258	131	178	26	88
1259	131	178	27	86
1260	0	200	146	224
1261	3	198	144	226
1262	13	197	135	227
1263	22	195	127	229
1264	30	194	120	230
1265	37	193	114	231
1266	44	192	108	232
1267	50	191	102	233
1268	55	190	98	234
1269	60	190	93	234
1270	64	189	90	235
1271	68	188	86	236
1272	72	188	83	236
1273	75	187	80	237
1274	79	187	76	237
1275	82	186	74	236
1276	84	186	72	228
1277	87	185	69	222
1278	90	185	67	215
1279	92	185	65	208
1280	94	184	63	203
1281	96	184	61	197
1282	98	184	60	192
1283	100	184	58	187
1284	102	183	56	183
1285	103	183	55	178
1286	105	183	53	173
1287	106	183	53	169
1288	108	182	51	166
1289	109	182	50	162
1290	110	182	49	159
1291	111	182	48	155
1292	113	182	46	152
1293	114	181	45	149
1294	115	181	45	146
1295	116	181	44	143
1296	117	181	43	140
1297	118	181	42	137
1298	119	181	41	135
1299	120	181	40	132
1300	120	180	40	131
1301	121	180	39	128
1302	122	180	38	126
1303	123	180	38	124
1304	123	180	38	122
1305	124	180	37	120
1306	125	180	36	118
1307	125	180	36	116
1308	126	180	35	114
1309	127	179	34	113
1310	127	179	34	111
1311	128	179	33	109
1312	128	179	33	108
1313	129	179	32	106
1314	130	179	31	104
1315	130	179	31	103
1316	131	179	30	101
1317	131	179	31	100
1318	131	179	31	99
1319	132	179	30	97
1320	132	179	30	96
1321	133	179	29	94
1322	133	179	29	93
1323	134	178	28	93
1324	134	178	28	92
1325	134	178	28	91
1326	135	178	27	89
1327	135	178	27	88
1328	136	178	26	87
1329	136	178	26	86
1330	22	199	149	225
1331	31	198	140	226
1332	40	196	130	228
1333	47	195	123	229
1334	54	194	116	230
1335	59	193	111	231
1336	65	192	105	232
1337	70	191	99	233
1338	74	190	95	234
1339	78	189	91	235
1340	81	189	88	235
1341	85	188	84	236
1342	88	187	81	237
1343	91	187	78	237
1344	93	187	76	237
1345	96	186	72	234
1346	98	186	70	226
1347	100	185	68	220
1348	102	185	66	213
1349	104	185	64	207
1350	106	184	62	202
1351	108	184	60	196
1352	109	184	59	190
1353	111	183	57	186
1354	112	183	56	181
1355	114	183	54	177
1356	115	183	53	172
1357	116	182	52	169
1358	117	182	51	165
1359	118	182	50	161
1360	119	182	49	158
1361	120	182	48	154
1362	121	182	46	151
